tick,scenario,seed,employed,at_risk,in_training,unemployed,re_employed,seats_in_use,unemployment_rate,ever_unemployed_share,avg_unemployment_time,avg_unemployment_time_exposed,avg_at_risk_time,unemployment_burden_gini_exposed,unemployment_duration_gini,consumption_gini,income_gini,avg_supportive_coworkers,peer_boost_sd,avg_liquid_assets,min_liquid_assets,avg_consumption,min_consumption,labor_income_total,transfer_income_total,training_outlays,tax_revenue,government_balance,automation_output,desired_private_investment,private_investment,total_output,capital_stock,goods_market_gap
30,tech_driven,624267905,21,1,3,1,2,5,3.571428571428571,10.714285714285714,1.7857142857142858,16.666666666666668,0.7142857142857143,0.3333333333333335,0.9285714285714284,0.16791012192832344,0.16791632452325822,0.8214285714285714,0.04583585851629624,0.38743496279352446,0.1790979777359446,1.5497398511740976,0.7163919109437789,40.2314776507612,3.1614072185218434,3,8.277428576683834,2.1160213581619907,5.754236664148992,1.0357625995468185,0,45.98571431491019,5.584882348517601,-0.4070015179645381
31,tech_driven,624267905,21,1,3,1,2,5,3.571428571428571,10.714285714285714,1.8214285714285714,17,0.75,0.3267973856209152,0.9278711484593836,0.16791508400813715,0.16791632452325822,0.8214285714285714,0.045835858516296235,0.3874361701964407,0.17894949748614974,1.5497446807857629,0.7157979899445991,40.23147765076119,3.161407218521843,3,8.274024992677004,2.1126177741551615,5.735327864111059,1.0323590155399907,0,45.96680551487225,5.407978604808037,-0.4260455471291209
32,tech_driven,624267905,21,1,3,1,2,4,3.571428571428571,10.714285714285714,1.8571428571428572,17.333333333333332,0.7857142857142857,0.3205128205128205,0.927197802197802,0.16688731085358222,0.1667273458689853,0.6785714285714286,0.045662379592536675,0.3880792688198812,0.1789198014361908,1.552317075279525,0.7156792057447632,40.32147765076118,3.161407218521843,2.4,8.286644778545437,2.725237560023594,5.715437785602362,1.0287788014084251,0.17203732853685105,46.03691543636354,5.236965376886778,0
33,tech_driven,624267905,21,0,4,1,2,5,3.571428571428571,10.714285714285714,1.8928571428571428,17.666666666666668,0.7857142857142857,0.3144654088050316,0.9265498652291104,0.17423403504912405,0.17640023014740147,0.75,0.0444603146268622,0.38480661815585326,0.17891386222619898,1.5392264726234128,0.715655448904796,39.131033014710574,3.8756740001522063,3,8.296710345117393,1.421036344965187,6.961802235941612,1.25312440246949,0,46.092835250652186,5.243666002209412,-0.0055059828033776625
34,tech_driven,624267905,21,0,3,1,3,3,3.571428571428571,10.714285714285714,1.9285714285714286,18,0.7857142857142857,0.308641975308642,0.9259259259259258,0.1667342779615768,0.1667507010881244,0.6428571428571429,0.05256766866011645,0.3898260600531157,0.17891267438420055,1.5593042402124628,0.7156506975368027,40.854285243279286,2.9467778557930204,1.7999999999999998,8.361878128322374,3.6151002725293537,5.600593247400573,1.008106784532103,0.9943597647308922,46.45487849067986,5.078107212200312,0
35,tech_driven,624267905,22,0,1,2,3,3,7.142857142857142,14.285714285714285,2,14,0.7857142857142857,0.4553571428571428,0.9221938775510203,0.15472986560797164,0.1523890162888797,0.6428571428571429,0.04674030471291436,0.3963457911736227,0.17891243681580093,1.585383164694491,0.7156497472632039,42.36074312181496,2.2125379610049953,1.7999999999999998,8.439512434595215,4.42697447359022,4.525437070380681,0.8145786726685226,0.6954515807499009,46.886180192195646,5.912387608707615,0
36,tech_driven,624267905,21,1,1,2,3,5,7.142857142857142,14.285714285714285,2.0714285714285716,14.5,0.8214285714285714,0.4310344827586208,0.9187192118226599,0.15436224512395635,0.1546061175701683,0.8928571428571429,0.053614092358920895,0.39661774389612,0.1787571672265892,1.5864709755844804,0.7150286689063572,42.21626403159038,2.2125379610049953,3,8.470141602415385,3.2576036414103893,4.840078204050656,0.871214076729118,0,47.05634223564103,6.4199806630256075,-0.36484508072440747
37,tech_driven,624267905,21,1,1,2,3,5,7.142857142857142,14.285714285714285,2.142857142857143,15,0.8571428571428571,0.42500000000000004,0.9178571428571427,0.1545496296583473,0.1546061175701683,0.8928571428571429,0.053614092358920895,0.3966721344406194,0.17860478977139038,1.5866885377624782,0.7144191590855618,42.216264031590384,2.2125379610049953,3,8.466233589417946,3.2536956284129506,4.818367020731543,0.8673060637316777,0,47.03463105232193,6.215016397620753,-0.39264800502745345
38,tech_driven,624267905,21,1,1,2,3,5,7.142857142857142,14.285714285714285,2.2142857142857144,15.5,0.8928571428571429,0.4193548387096775,0.9170506912442395,0.15459482029761396,0.1546061175701683,0.8928571428571429,0.05361409235892089,0.39668301254951943,0.17857431428035064,1.5867320501980775,0.7142972571214027,42.21626403159037,2.2125379610049953,3,8.462219854004719,3.249681892999723,4.796068490658068,0.8632923283184522,0,47.012332522248435,6.016977977045321,-0.41616488329773915
39,tech_driven,624267905,21,1,1,2,3,5,7.142857142857142,14.285714285714285,2.2857142857142856,16,0.9285714285714286,0.4140625,0.9162946428571428,0.1546038581280491,0.1546061175701683,0.8928571428571429,0.0536140923589209,0.3966851881712992,0.17856821918214272,1.586740752685198,0.7142728767285709,42.21626403159037,2.2125379610049953,3,8.458105884243201,3.2455679232382053,4.773213103094082,0.8591783585569347,0,46.98947713468445,5.825607430541087,-0.4392639405010854
