tick,scenario,seed,employed,at_risk,in_training,unemployed,re_employed,seats_in_use,unemployment_rate,ever_unemployed_share,avg_unemployment_time,avg_unemployment_time_exposed,avg_at_risk_time,unemployment_burden_gini_exposed,unemployment_duration_gini,consumption_gini,income_gini,avg_supportive_coworkers,recovery_cluster_share,avg_liquid_assets,min_liquid_assets,avg_consumption,min_consumption,labor_income_total,transfer_income_total,training_outlays,tax_revenue,government_balance,automation_output,desired_private_investment,private_investment,total_output,capital_stock,goods_market_gap
34,tech_driven,42424,25,2,0,0,1,2,0,14.285714285714285,1.5714285714285714,11,0.8928571428571429,0.40909090909090917,0.9155844155844155,0.12306751291353879,0.12328979162391063,0.32142857142857145,0,3.095553351555846,1.855063601244475,1.6668364200685317,0.9988804006701018,46.98228750589591,0,1.2,8.511786560157137,7.311786560157137,0.3054156060881813,0.054974809095872636,0,47.287703111984094,4.6356258647675785,-0.5837166499348114
35,tech_driven,42424,25,0,2,0,1,5,0,14.285714285714285,1.5714285714285714,11,0.8928571428571429,0.40909090909090917,0.9155844155844155,0.13019568477783738,0.14497075823283367,0.6785714285714286,0,3.080627509035757,1.9201294365053465,1.6587994279423306,1.0339158504259556,44.597719720713066,1.4307406711097137,3,8.478098623949412,4.047357952839699,2.5028281901170053,0.45050907422106096,0,47.10054791083007,4.496557088824551,-2.3458360715551834
36,tech_driven,42424,25,0,2,0,1,5,0,14.285714285714285,1.5714285714285714,11,0.8928571428571429,0.40909090909090917,0.9155844155844155,0.1353031983577957,0.14497075823283367,0.6785714285714286,0,3.070925711397699,1.7003563904799772,1.6535753830603,0.9155765179507569,44.59771972071306,1.4307406711097137,3,8.476466373465344,4.045725702355631,2.4937601318721887,0.44887682373699395,0,47.091479852585245,4.361660376159815,-2.2086308731031394
37,tech_driven,42424,24,1,2,0,1,5,0,14.285714285714285,1.5714285714285714,11,0.9285714285714286,0.40909090909090917,0.9155844155844155,0.13921976219993537,0.14701629267421445,0.6785714285714286,0,3.0612381189269184,1.5575039105634871,1.648358987114494,0.8386559518418777,44.452058378914224,1.4307406711097137,3,8.469488197652002,4.038747526542288,2.6006538302635627,0.46811768944744125,0,47.052712209177784,4.2308105648750205,-2.101339430028048
38,tech_driven,42424,24,1,2,0,1,5,0,14.285714285714285,1.5714285714285714,11,0.9642857142857143,0.40909090909090917,0.9155844155844155,0.1418946367013285,0.14701629267421445,0.6785714285714286,0,3.054941183820909,1.4646497986177687,1.6449683297497206,0.7886575838711061,44.45205837891424,1.4307406711097137,3,8.46763571426872,4.0368950431590065,2.5903622559119874,0.4662652060641577,0,47.04242063482623,4.10388624792877,-2.016692598165946
39,tech_driven,42424,23,2,2,0,1,5,0,14.285714285714285,1.5714285714285714,11,1.0357142857142858,0.40909090909090917,0.9155844155844155,0.14456574722610505,0.14957129929755797,0.6785714285714286,0,3.0478229232226584,1.4042946258530518,1.6411354201968162,0.7561586446901046,44.32173979765014,1.4307406711097137,3,8.46280472803231,4.0320640569225965,2.6938420247515893,0.48489156445528603,0,47.01558182240173,3.980769660490907,-1.9362099431091266
40,tech_driven,42424,22,3,2,0,1,4,0,14.285714285714285,1.5714285714285714,11,1.1428571428571428,0.40909090909090917,0.9155844155844155,0.14617434468171764,0.1496612378455333,0.5714285714285714,0,3.0419084326211916,1.3650637635559857,1.637950694488334,0.7350343342224538,44.26627303772253,1.4307406711097137,2.4,8.47101067785868,4.640270006748965,2.7948973948256888,0.503081531068624,0,47.06117043254822,3.8613465706761794,-1.2014490131251292
41,tech_driven,42424,21,3,3,0,1,4,0,14.285714285714285,1.5714285714285714,11,1.25,0.40909090909090917,0.9155844155844155,0.15062841087093215,0.16159948088968323,0.5714285714285714,0,3.0261143359919602,1.3395637030628929,1.6294461809187477,0.7213035324184807,42.881687980042464,2.3005703800640203,2.4,8.420084441395222,3.719514061331202,3.8965589165976633,0.7013806049875794,0,46.77824689664013,3.745506173555894,-1.2462461690848072
42,tech_driven,42424,20,3,4,0,1,4,0,14.285714285714285,1.5714285714285714,11,1.3571428571428572,0.40909090909090917,0.9155844155844155,0.15756006937809608,0.1716326536783075,0.5714285714285714,40,3.002523286710537,1.3229886637423824,1.616743308228751,0.7123785112458982,41.54997253163502,3.058290718890138,2.4,8.379554958794639,2.921264239904501,5.003110572779638,0.9005599031003348,0,46.55308310441466,3.633140988349217,-1.1157295259903548
43,tech_driven,42424,20,3,2,1,2,3,3.571428571428571,14.285714285714285,1.6071428571428572,11.25,1.4642857142857142,0.40555555555555545,0.9150793650793649,0.15673423340504922,0.15822231930225006,0.5357142857142857,0,3.0034508945970977,1.3122148881840507,1.6172427893984367,0.7065772474837195,42.985417604274105,2.3233535197058117,1.7999999999999998,8.433565732375738,4.310212212669927,3.867725353368887,0.6961905636063996,0,46.853142957642994,3.5241467586987407,-0.22965514551323718
44,tech_driven,42424,20,1,4,1,2,5,3.571428571428571,14.285714285714285,1.6428571428571428,11.5,1.5,0.40217391304347827,0.9145962732919253,0.16287766491055833,0.17895684543061074,0.75,66.66666666666666,2.9788881340790816,1.305211934071135,1.6040166875810435,0.7028064260383035,40.27526468873624,3.949445269028532,3,8.30410712110656,1.3546618520780278,5.858663761855757,1.0545594771340363,0,46.133928450592,3.4184223559377784,-1.7785388016772146
45,tech_driven,42424,19,2,4,1,2,5,3.571428571428571,14.285714285714285,1.6785714285714286,11.75,1.5714285714285714,0.39893617021276606,0.9141337386018236,0.16833490195495493,0.179603200822551,0.75,66.66666666666666,2.9590696452257736,1.30066001389774,1.593345193583109,0.700355392098783,40.10930246340591,3.949445269028532,3,8.288228840457764,1.3387835714292322,5.936413316914999,1.0685543970446998,0,46.04571578032091,3.315869685259645,-1.567949640006134
46,tech_driven,42424,18,3,4,1,2,5,3.571428571428571,14.285714285714285,1.7142857142857142,12,1.6785714285714286,0.39583333333333326,0.913690476190476,0.17261306862334935,0.18175057118046878,0.75,66.66666666666666,2.9429967238547503,1.297701265785033,1.5846905436140961,0.6987622200380947,39.97184815377749,3.9494452690285318,3,8.277024576068571,1.3275793070400397,6.011621713270121,1.0820919083886218,0,45.98346986704762,3.216393594701856,-1.387865354147074
47,tech_driven,42424,18,3,4,1,2,5,3.571428571428571,14.285714285714285,1.75,12.25,1.7857142857142858,0.403061224489796,0.9147230320699709,0.17567241393853594,0.18175057118046878,0.75,66.66666666666666,2.9325493249635843,1.2957780795117735,1.5790650211342376,0.6977266581986473,39.97184815377749,3.949445269028532,3,8.271371419068892,1.32192615004036,5.980215285494129,1.0764387513889433,0,45.952063439271626,3.1199017868608,-1.2617571524870357
48,tech_driven,42424,19,3,4,1,1,5,3.571428571428571,14.285714285714285,1.7857142857142858,12.5,1.8928571428571428,0.4099999999999999,0.9157142857142857,0.17734766702176064,0.18065265877283987,0.6428571428571429,40,2.927179484787439,1.2945280084341548,1.5761735687316976,0.6970535430030064,40.03305913052692,3.949445269028532,3,8.266440512808087,1.3169952437795551,5.89161038507356,1.0604898693132407,0,45.924669515600485,3.026304733254976,-1.208190408887063
49,tech_driven,42424,17,5,4,1,1,5,3.571428571428571,14.285714285714285,1.8214285714285714,12.75,2.0714285714285716,0.41666666666666674,0.9166666666666665,0.17940949473720802,0.1836704291159632,0.6428571428571429,40,2.9172268208582244,1.2937154622337028,1.570814442000582,0.6966160181258398,39.75468451696974,3.949445269028532,3,8.249198454650408,1.299753185621876,6.074195786643643,1.0933552415958556,0,45.82888030361338,2.9355155912573268,-1.1539240724029014
50,tech_driven,42424,17,5,3,2,1,3,7.142857142857142,17.857142857142858,1.8928571428571428,10.6,2.25,0.5132075471698114,0.9130727762803235,0.18036789622273908,0.18237015448264504,0.4642857142857143,50,2.9128468750185195,1.2931873072034088,1.5684560096253564,0.6963316269556816,39.844684516969735,3.949445269028532,1.7999999999999998,8.259302756015636,2.509857486987104,6.040330794228245,1.087259542961084,0.1682470416879953,45.88501531119798,2.847450123519607,0
51,tech_driven,42424,17,4,4,2,1,5,7.142857142857142,17.857142857142858,1.9642857142857142,11,2.392857142857143,0.5018181818181819,0.9110389610389609,0.18392109972216608,0.1916392672652698,0.6071428571428571,40,2.8985126572037676,1.2928440064337177,1.5607375846481821,0.6961467726950787,38.60759573031409,4.691698541021923,3,8.22280215964231,0.5311036186203868,7.074638489920973,1.273434928185775,0,45.68223422023506,2.9302736615020137,-1.0184181499140408
52,tech_driven,42424,17,4,2,4,1,3,14.285714285714285,21.428571428571427,2.107142857142857,9.833333333333334,2.5357142857142856,0.5451977401129944,0.9025423728813557,0.18637375294776337,0.1916392672652698,0.39285714285714285,0,2.889195415624178,1.2926208609334187,1.5557206084130186,0.6960266174256868,38.60759573031409,4.691698541021923,1.7999999999999998,8.215425561348576,1.7237270203266535,7.033657388289117,1.2660583298920411,0.2810760830386885,45.6412531186032,2.842365451656953,0
53,tech_driven,42424,17,1,4,5,1,5,17.857142857142858,25,2.2857142857142856,9.142857142857142,2.5714285714285716,0.5625,0.890625,0.19521158468950284,0.21637927432718218,0.6785714285714286,40,2.8429611493238354,1.2924758163582242,1.5308252342512962,0.6959485165005822,34.28072780854082,7.287819294085884,3,7.9967645162756344,-2.29105477781025,10.145741726323816,1.8262335107382868,0,44.42646953486464,3.038170571145933,-1.4366370241716453
54,tech_driven,42424,17,1,4,5,1,5,17.857142857142858,25,2.4642857142857144,9.857142857142858,2.607142857142857,0.525879917184265,0.8814699792960661,0.20198506731966104,0.21637927432718218,0.6785714285714286,40,2.812908876228612,1.292381537384348,1.5146432410461763,0.6958977508992642,34.28072780854082,7.2878192940858835,3,7.985810730831068,-2.302008563254815,10.084887362742895,1.8152797252937212,0,44.365615171283714,2.9470254540115546,-1.0443955780092224
55,tech_driven,42424,16,2,4,5,1,5,17.857142857142858,25,2.642857142857143,10.571428571428571,2.6785714285714284,0.49420849420849433,0.8735521235521235,0.20737497546821082,0.21794009651150836,0.6785714285714286,40,2.7901053326291496,1.2923202560513283,1.502364409877234,0.6958647532584075,34.13988496169169,7.2878192940858835,3,7.9676129727583485,-2.320206321327535,10.124631553632472,1.822433679653845,0,44.26451651532416,2.858614690391208,-0.8016869612384028
56,tech_driven,42424,14,4,4,5,1,5,17.857142857142858,25,2.8214285714285716,11.285714285714286,2.8214285714285716,0.4665461121157324,0.866636528028933,0.21174522573117027,0.22034194757193704,0.6785714285714286,40,2.7686926812595694,1.2922804231848655,1.4908345206782296,0.6958433047918506,33.85599304655631,7.287819294085884,3,7.941360005490996,-2.3464592885948887,10.262673650615898,1.8472812571108617,0,44.1186666971722,2.7728562496794718,-0.6246998818182163
57,tech_driven,42424,14,4,3,5,2,4,17.857142857142858,25,3,12,2.9642857142857144,0.44217687074829937,0.8605442176870748,0.21092051994790273,0.2129717415051331,0.6785714285714286,40,2.7705230447019082,1.2922545318216645,1.4918201009933352,0.6958293632885886,35.404223419067286,6.417989585131577,2.4,8.024174599761524,-0.7938149853700529,9.174524357385632,1.6514143843294138,0.4077849486395224,44.578747776452914,2.6896705621890877,0
58,tech_driven,42424,15,3,4,5,1,4,17.857142857142858,25,3.1785714285714284,12.714285714285714,3.0714285714285716,0.420545746388443,0.8551364365971106,0.21301591517255702,0.22041319585338082,0.6071428571428571,0,2.7642538580049765,1.292237702435584,1.4884443850796027,0.6958203013114682,34.32263018435924,7.178275370355533,2.4,8.062813486568713,-1.5154618837868203,10.470778074355831,1.8847400533840495,0.7169654764862146,44.793408258715075,3.0167653939629373,0
