tick,scenario,seed,employed,at_risk,in_training,unemployed,re_employed,seats_in_use,unemployment_rate,ever_unemployed_share,avg_unemployment_time,avg_unemployment_time_exposed,avg_at_risk_time,unemployment_burden_gini_exposed,unemployment_duration_gini,consumption_gini,income_gini,avg_supportive_coworkers,peer_boost_sd,avg_liquid_assets,min_liquid_assets,avg_consumption,min_consumption,labor_income_total,transfer_income_total,training_outlays,tax_revenue,government_balance,automation_output,desired_private_investment,private_investment,total_output,capital_stock,goods_market_gap
48,human_centric,42424,28,0,0,0,0,6,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.09793993264936107,0.09780549180210052,0.6071428571428571,0.028347335475692036,0.49226651863170007,0.3707964531602328,1.9690660745268012,1.4831858126409319,55.19112451379533,0,3.5999999999999996,9.93440241248316,6.3344024124831595,0,0,0,55.19112451379533,2.7883514200511343,-3.5427255729551046
49,human_centric,42424,28,0,0,0,0,6,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.09660036528277827,0.09629159230142847,0.6785714285714286,0.027398200226682334,0.4933184788248779,0.37479645316023813,1.973273915299512,1.4991858126409527,55.28112451379532,0,3.5999999999999996,9.950602412483157,6.350602412483157,0,0,0,55.28112451379532,2.7040011361218474,-3.5705451145910185
50,human_centric,42424,28,0,0,0,0,6,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.0963524639162594,0.09629159230142847,0.6785714285714286,0.027398200226682334,0.4935288708635134,0.37559645316023915,1.9741154834540546,1.502385812640957,55.28112451379533,0,3.5999999999999996,9.95060241248316,6.350602412483161,0,0,0,55.28112451379533,2.6222230560452187,-3.5941090229181807
51,human_centric,42424,28,0,0,0,0,8,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.095618362093703,0.09550479440120907,0.8928571428571429,0.0368663394457191,0.4942852349855263,0.3757564531602393,1.977140939942106,1.503025812640958,55.381124513795314,0,4.8,9.968602412483156,5.168602412483156,0,0,0,55.381124513795314,2.542937519525853,-4.778821804583667
52,human_centric,42424,28,0,0,0,0,6,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.09279764733019191,0.0921680122587647,0.75,0.04221856709325184,0.4972936506670717,0.37578845316023934,1.9891746026682875,1.503153812640958,55.78112451379532,0,3.5999999999999996,10.040602412483157,6.440602412483157,0,0,0,55.78112451379532,2.4660674061295382,-3.515764360916746
53,human_centric,42424,28,0,0,0,0,7,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.09229012248725166,0.0921680122587647,0.8214285714285714,0.03348181216767913,0.49789533380338097,0.3757948531602393,1.991581335213524,1.5031794126409581,55.78112451379533,0,4.2,10.04060241248316,5.84060241248316,0,0,0,55.78112451379533,2.39153804998501,-4.183152872183332
54,human_centric,42424,28,0,0,0,0,8,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.09219221741339667,0.0921680122587647,0.9285714285714286,0.030210898905832197,0.4980156704306426,0.3757961331602393,1.992062681722571,1.503184532640958,55.78112451379533,0,4.8,10.04060241248316,5.2406024124831605,0,0,0,55.78112451379533,2.3192771576034525,-4.796630574436658
55,human_centric,42424,28,0,0,0,0,6,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.09036508972196589,0.08997572725806746,0.7142857142857143,0.03814480901808863,0.4996489078875913,0.3757963891602394,1.9985956315503657,1.503185556640958,56.006408332204785,0,3.5999999999999996,10.08115349979686,6.481153499796861,0,0,0,56.006408332204785,2.2492147286873085,-3.5542693512054537
56,human_centric,42424,28,0,0,0,0,4,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.0899107966210686,0.08980345611506158,0.42857142857142855,0.03170632437371139,0.5000860796605288,0.3757964403602394,2.000344318642115,1.503185761440958,56.02188173162149,0,2.4,10.083938711691868,7.683938711691868,0,0,0,56.02188173162149,2.181282979806072,-2.3877591903577353
57,human_centric,42424,28,0,0,0,0,3,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.08954565765721001,0.08951888122711837,0.32142857142857145,0.03059160932096515,0.5008480394226213,0.37579645060023936,2.003392157690486,1.5031858024009581,56.116315288672205,0,1.7999999999999998,10.100936751960996,8.300936751960997,0,0,0,56.116315288672205,2.115416270822471,-1.778665126661397
58,human_centric,42424,28,0,0,0,0,3,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.08934518193188135,0.08932682060829888,0.32142857142857145,0.023779743280283545,0.5014702918394083,0.37579645264823935,2.005881167357633,1.503185810592958,56.18209575368376,0,1.7999999999999998,10.112777235663076,8.312777235663077,0,0,0,56.18209575368376,2.051551033957899,-1.7825769323299623
59,human_centric,42424,28,0,0,0,0,4,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.08818143166755932,0.08793299795485776,0.42857142857142855,0.03170632437371139,0.5022375994656226,0.3757964530578395,2.0089503978624914,1.503185812231358,56.27209575368376,0,2.4,10.128977235663076,7.728977235663075,0,0,0,56.27209575368376,1.9896257053911182,-2.3785153864660002
60,human_centric,42424,28,0,0,0,0,4,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.08798266951997147,0.08793299795485776,0.42857142857142855,0.03170632437371139,0.5023910609908656,0.3757964531397595,2.009564243963463,1.503185812559038,56.27209575368376,0,2.4,10.128977235663076,7.728977235663075,0,0,0,56.27209575368376,1.9295806592891047,-2.395703077293207
61,human_centric,42424,28,0,0,0,0,7,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.08794293166100564,0.08793299795485776,0.7857142857142857,0.036911161759471386,0.5024217532959141,0.3757964531561435,2.009687013183657,1.503185812624574,56.27209575368375,0,4.2,10.128977235663074,5.928977235663074,0,0,0,56.27209575368375,1.8713581441735683,-4.199140615458643
62,human_centric,42424,28,0,0,0,0,7,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.08644119971957887,0.08608513734544321,0.75,0.032274861218395144,0.5031421774712095,0.39579645315942025,2.012568709884839,1.5831858126376812,56.372095753683766,0,4.2,10.146977235663078,5.946977235663078,0,0,0,56.372095753683766,1.8149022215310222,-4.1798281230917285
63,human_centric,42424,28,0,0,0,0,10,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.08507129629968202,0.08483060199614267,1.0714285714285714,0.030210898905832194,0.5040005480205543,0.39710711712207813,2.016002192082218,1.5884284684883128,56.472095753683746,0,6,10.164977235663073,4.164977235663073,0,0,0,56.472095753683746,1.760158706578457,-5.975965624618361
64,human_centric,42424,28,0,0,0,0,12,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.08487837770335993,0.08483060199614267,1.25,0.029265704869035385,0.5041722221304231,0.3971071171226679,2.0166888885216934,1.5884284684906722,56.47209575368376,0,7.199999999999999,10.164977235663077,2.9649772356630777,0,0,0,56.47209575368376,1.7070751111005924,-7.195193124923673
